group_url;text;comments;likes;reposts
ru_oppo;"Новинка Oppo будет оснащена стилусом, крепящимся на верхнем торце аппарата с помощью наконечника и специального модуля. При этом на данном модуле также размещены фронталка и датчики. 
 
Сообщается, что стилус будет поддерживать беспроводной интерфейс Bluetooth для обмена данными со смартфоном, а благодаря встроенному микрофону он сможет выполнять функции беспроводной гарнитуры.";0;2;0
ru_oppo;"Китайская компания Oppo анонсировала смартфон среднего уровня Oppo Reno 3 Vitality, который, по большому счету, является улучшенной версией стандартного Reno 3. 
 
Oppo Reno 3 Vitality появится на прилавках 14 февраля в цветовых вариантах Moonlight Black, Sky Mirror White и Streamer Gold по цене порядка $430.";0;0;0
ru_oppo;;0;0;0
ru_oppo;"Продам oppo ax7 в идеальном состоянии, на экран наклеено защитное стекло, в чехле, в подарок наушники Филипс. 6000 р
Москва
Звоните, так как ВК сижу очень редко.
89055889260";0;0;0
ru_oppo;"Huawei, Xiaomi, Oppo и Vivo планируют запустить свой магазин приложений уже в следующем месяце, но пока не ясно, они планируют конкурировать с Google Play, где уже собраны миллионы приложений. 
 
Возможно, GDSA может предложить меньшую комиссию за все покупки, тогда как в Google Play разработчики выплачивают Google 30% с каждой покупки.";0;0;0
ru_oppo;"Еще в конце прошлого года стало известно о том, что бренд Oppo готовит к анонсу смартфон Oppo Find X2, а теперь стала известна дата премьеры аппарата — от будет представлен 22 февраля в Барселоне. 
 
Oppo Find X2 получит безрамочный дизайн, OLED-дисплей с разрешением WQHD+ и частотой обновления 120 Гц, чип Snapdragon 865, оперативную память LPDDR5, а также многомодульную камеру с новым датчиком Sony 2×2 On-Chip Lens (OCL).";0;0;0
ru_oppo;Всем привет кто подскажет когда на oppo a5s выйдет прошивка на 9 андроид и на coloros 6 я уже месяц жду;4;1;0
ru_oppo;"В этот же раз мне довелось недельку плотно попользоваться старшей моделью OPPO - Reno2. Получилось вмеру подробно. 
 
https://www.youtube.com/watch?v=sWurz4slr8A&feature=share";0;1;0
ru_oppo;Ребят, не могу поменять код от телефона когда разблокировка. Нажимаю распознование лица и т.д., просит пароль, ввожу и он вылетает, в чем проблема?;1;0;0
ru_oppo;"Как стало известно, китайская компания Oppo готовит к анонсу смартфон среднего уровня на основе чипа Qualcomm Snapdragon 765G c поддержкой сетей пятого поколения. 
 
Эти данные появились в базе данных китайского телекоммуникационного агенства TENAA, где грядущая новинка проходит под модельным номером Oppo PCLM50.";0;0;0
ru_oppo;"В Сети появились результаты тестирования в бенчмарке AnTuTu смартфона с номером RMX2071, который, по всей видимости, выйдет на рынок под названием Realme X50 Pro 5G и станет продвинутой версией Realme X50 5G. 
 
В AnTuTu 8 будущая новинка бренда Realme показала впечатляющие 574 985 баллов, что выше недавнего результата Xiaomi Mi 10, набравшего 560 217 баллов.";0;0;0
ru_oppo;как откатить прошивку coloros на oppo a1k;0;0;0
ru_oppo;"Китайский бренд Oppo представил смартфон Oppo F15, относящийся к устройствам среднего уровня. Судя по всему, новинка является копией представленного в конце прошлого года в Китае Oppo A91, но для международного рынка. 
 
Модель Oppo F15 уже начала появляться в индийских магазинах в цветах «Мягкий черный» и «Белый единорог» по цене порядка $280. О сроках выхода новинки на другие рынки пока ничего не сообщается. 
 
#Oppo #OppoF15";0;0;0
ru_oppo;Добрый ночи забыл пороль, от телефона  ОPPO CPH1917  через биусь тоже не сбросить так там тоже пороль просить как быть?;2;0;0
ru_oppo;"Добрый день
сегодня ночью загрузилось автоматическое обновление на телефон, после чего появились проблемы со связью, стабильно раз в 2 минуты падает сеть, соответственно, дозвониться до кого-либо или загрузить что-то в интернете нереально. Даже мессенджеры загружаются с перебоем
Симку в другой телефон вставляла, там работает нормально

Может, кто-то сталкивался с этой проблемой, какие пути решения вообще могут быть?";3;0;0
ru_oppo;Как заменить внутренний память на  Sd карту;0;0;0
ru_oppo;"Бренд Realme, созданный китайской компанией Oppo, как и ожидалось, представил доступный смартфон Realme 5i, который призван составить конкуренцию доступным аппаратам Redmi в первую очередь на индийском рынке. 
 
Нужно отметить, что анонс Realme 5i состоялся еще 6 января этого года во Вьетнаме и на каких рынках будет продаваться аппарат — пока неизвестно. 
 
#Oppo #Realme #Realme5i";0;0;0
ru_oppo;"Сегодня, как и ожидалось, был представлен смартфон Realme X50 5G, который станет прямым конкурентом аппарату Redmi K30 5G, только появившемуся в продаже. 
 
Realme X50 5G пока доступен для предварительного заказа только в двух версиях — 8/128 Гб и 12/256 Гб по цене порядка $358 и $430 соответственно. Расцветки две — ледниковая синяя и полярная серебристая.";0;0;0
ru_oppo;"В декабре прошлого года стало известно о том, что китайская компания Oppo ведет работы над новым флагманским смартфоном Oppo Find X2. 
 
О том, что смартфон Oppo Find X2 будет в скором времени представлен несколько дней назад подтвердил и вице-президент компании Oppo Шен Йирен (Shen Yiren). 
 
#Oppo #OppoFindX2";0;1;0
ru_oppo;"На днях владельцы смартфонов Realme начали сообщать о том, что в интерфейсе и различных разделах меню настроек стал появляться реклама. При этом производитель не объявлял о том, что включит в пользовательский интерфейс рекламные блоки. 
 
Однако, после многочисленных жалоб, компания Realme выступила с заявлением о необходимости поддерживать здоровую и устойчивую бизнес-модель, а также опубликовала на официальном форуме инструкцию по отключению коммерческого контента. 
 
#Oppo #Realme #ColorOS #ColorOS7";0;3;0
ru_oppo;"Сегодня известный индийский инсайдер Судханшу Амбхоре (Sudhanshu Ambhore) опубликовал на своей страничке в Twitter результаты тестирования Realme X50 в популярном бенчмарке Geekbench. Судя по данным тестового пакета, Realme X50 набирает 2907 и 7017 баллов в одноядерном и многоядерном режимах соответственно. 
 
#Realme #RealmeX50";0;1;0
ru_oppo;"Oppo Reno 3 на MediaTek Dimensity 1000 обошел Oppo Reno 3 Pro на Qualcomm Snapdragon 765G в двух главных тестах — CPU и GPU. По производительности вычислительных ядер результаты составили 337 669 и 320 822 баллов, а в графике 102 230 и 93 977 баллов. 
 
При этом, как это не удивительно, чип MediaTek Dimensity 1000 меньше нагрелся, правда, всего на 1°С. 
 
#Oppo #OppoReno3 #OppoReno3Pro";0;1;0
ru_oppo;"Новинка получила 6,5-дюймовый AMOLED-дисплей с разрешением 2400 х 1080 точек и частотой обновления 90 Гц, прикрытый стеклом Corning Gorilla Glass 5, а также платформу Qualcomm Snapdragon 765G. 
 
Oppo Reno 3 Pro 5G появится на прилавках в ближайшее время по цене около $570 за версию 8/128 Гб и $640 за топовый вариант 12/256 Гб.";0;1;0
ru_oppo;"Не так давно в Сети появилась информация о том, что Oppo готовится представить смартфон среднего ценового сегмента Oppo A91, а теперь производитель представил данный аппарат официально. 
 
На прилавках Oppo A91 появится уже 26 декабря в красной, чёрной и голубой расцветках по цене порядка $285. 
 
#Oppo #OppoA91";0;1;0
ru_oppo;"Уже известно о том, что бренд Realmi, принадлежащий китайской компании Oppo, готовит к анонсу свой новый смартфон, получивший название Realme X50. 
 
Сегодня производитель опубликовал тизер, подтверждающий информацию о том, что аппарат будет поддерживать быструю зарядку VOOC 4.0, позволяющую зарядить устройство с 0 до 70% всего за 30 минут. 
 
#Realme #RealmeX50";0;0;0
ru_oppo;Oppo Reno 3 Pro 5G получит 6,5-дюймовый AMOLED-дисплей с разрешением 2400 х 1080 точек, чип Snapdragon 765G с интегрированным 5G-модемом, 8 Гб оперативной и 128 Гб постоянной памяти, основную квадрокамеру с датчиками на 48, 13, 8 и 2 Мп, 32-мегапиксельную фронталку, а также подэкранный дактилоскопический сканер.;0;2;0
ru_oppo;"Мой обзор OPPO Reno2 Z + Опыт использования. Пытаюсь разобраться в чём он хорош, и как жить с процессором от Медиатек :) 
 
https://www.youtube.com/watch?v=O17IlcfEOTQ";0;0;0
ru_oppo;"Уже известно о том, что китайская компания Oppo, принадлежащая BBK Electronics, готовится представить смартфоны среднего сегмента Oppo A91 и A8, а сегодня инсайдеры поделились частью характеристик будущих новинок. 
 
Обе модели получили дисплеи с достаточно тонкими рамками, а также небольшие каплевидные вырезы под фронтальную камеру. 
 
#Oppo #OppoA91 #OppoA8";0;0;0
ru_oppo;Сообщается, что Realme Buds Air будут выделяться повышенным временем автономной работы — до 17 часов с учетом зарядки от комплектного кейса, 12-мм драйверами Dynamic Bass Boost, беспроводным модулем Bluetooth 5.0, а также поддержкой кодека AAC для работы с устройствами на iOS.;0;0;0
ru_oppo;Redmi Note 8 pro проигрывает недорогому Honor;0;0;0
ru_oppo;"Как мы уже знаем, компания Oppo готовится представить представить «самый тонкий 5G-смартфон» Oppo Reno 3 Pro 5G, который будет основан на новой платформе Qualcomm Snapdragon 765G. 
 
Но, как сообщают сетевые источники, производитель также готовит более простую модель Oppo Reno 3, которая получит чип MediaTek MT6885, который, по слухам, будет также известен под названием MediaTek Dimensity 1000L.";0;0;0
ru_oppo;"В рамках мероприятия Qualcomm Tech Summit китайская компания Oppo объявила о том, что в первом квартале 2020 года представит новый смартфон на платформе Qualcomm Snapdragon 865, а теперь стало известно название будущей новинки — Oppo Find X2. 
 
#Oppo #OppoFindX2";0;1;0
ru_oppo;"Обзор OPPO A5 2020 + Опыт использования 
Бюджетный игровой смартфон 2019 года 
 
https://www.youtube.com/watch?v=AEjvUtmLNIw";0;0;0
ru_oppo;"Производитель позиционирует Oppo Reno 3 Pro 5G, как самый тонкий 5G-смартфон — без учета выступающей основной камеры толщина корпуса составляет всего 7,7 мм. По этому поводу пользователи озадачились такими вопросами, как ёмкость аккумулятора и прочность устройства на изгиб. 
 
Но, оказалось, все на уровне — как заявил вице-президент Oppo Брайан Шен (Brian Shen), аппарат получил батарею ёмкостью 4025 мАч. Впрочем, на вопрос о прочности корпуса устройства он ничего не ответил. 
 
#Oppo #OppoReno3Pro5G";0;0;0
ru_oppo;Добрый вечер, у меня oppo f7. И color os 5. Хочу опробывать 6 а тут уже 7 делают. Как и что я могу сделать?;0;0;0
ru_oppo;"Китайская компания Oppo приступила к распространению новейшей оболочки ColorOS 7 для своих смартфонов. В первую очередь обновление получат модели Oppo Reno, Reno 10x Zoom, Reno FC Barcelona Edition, Reno Ace и Reno Ace Gundam Edition. 
 
Напомним, ColorOS 7 приносит на устройства обновленный пользовательский интерфейс, новые иконки, звуки и обои, улучшенную производительность системы, новые функции и приложения, общесистемный ночной режим, повышенную безопасность пользовательских данных и другие улучшения и нововведения.";0;0;0
ru_oppo;"Бренд Realme, основанный китайской компанией Oppo, поделился планами по обновлению своих смартфонов до прошивки ColorOS 7, основанной на операционной системе Android 10. 
 
Как сообщается, в число ключевых особенностей ColorOS 7 входят оптимизация потребления оперативки, новые звуки и иконки, ускорение запуска приложений и снижение энергопотребления, повышенная производительность в игровых приложениях, а также адаптированный дизайн. 
 
#Oppo #Realme #ColorOS7";0;1;0
ru_oppo;Почему я ни когда не куплю iPhone. Да и другим не советую.;1;1;0
ru_oppo;всем привет!кто ни будь прошивал oppo a3s?;1;0;0
ru_oppo;ColorOS 7 Roadmap для смартфонов Oppo официально объявлен;1;0;0
ru_oppo;;0;1;0
ru_oppo;Технология 5G максимум свободы или тотальный контроль?;0;0;0
ru_oppo;всем привет! кто-нибудь знает, почему настройки камеры в Oppo Reno2 постоянно сбиваются? каждый почему камера не запоминает настройки, которые я устанавливаю?;0;0;0
ru_oppo;Здравствуйте ,купил 7 дней назад oppo reno 2z !! Аппарат шустрый во всех приложениях ( игры не играю ) ,но только  Инстаграм сильно тормозит (удалял и скачивал снова ,не помогло ) !! Что это может быть ?;2;2;0
ru_oppo;Почему iPhone лучше Android? Хочешь перейти - готовься к сюрпризам!;0;0;0
ru_oppo;"Поцаны, где можно купить OPPO REAME X2 PRO?
В Казахстане";3;1;0
ru_oppo;У кого на оппо рх 17 нео пришел андроид 9?;7;0;0
ru_oppo;;0;1;0
ru_oppo;Realme Q. Как настроить уведомления на заблокированном экране. Все Галачки уже поставил из энергосберегающего режима убрал приложения. Только если не закрывать приложения, то тогда приходят оповещения. Кто знает как решить проблему?;0;0;0
ru_oppo;;0;1;0
ru_oppo;Как можно посмотреть тел;0;0;0
ru_oppo;;0;0;0
ru_oppo;"У кого нибудь есть Oppo Find X ? Ни как не могу обновить до 6 колор
Ставил ВПН на Гонк Конг, нифига";19;0;0
ru_oppo;"Как и ожидалось, сегодня был официально представлен смартфон Realme X2 Pro, призванный составить конкуренцию флагманским аппаратам Xiaomi и Redmi. 
 
Ценники на Realme X2 Pro, нужно отметить, радуют — $370 за версию 6/64 Гб, $395 за модификацию 8/128 Гб и $450 за топовый вариант 12/256 Гб. 
 
#Realme #RealmeX2Pro";0;0;0
ru_oppo;"Несколько дней назад компания Oppo представила смартфон Oppo Reno Ace, а вместе с ним и версию Oppo Reno Ace Gundam Edition для поклонников аниме-серии Gundam. 
 
Новинка отличается от оригинального аппарата необычным дизайном, специальными темами оформления и обоями, стилизованным чехлом, а также специальным игровым аксессуаром.";0;1;0
ru_oppo;Добрый день, скажите пожалуйста, кто знает где можно найти дисплей для Oppo f7 youth?;0;0;0
ru_oppo;"В последнее время о смартфоне Oppo Reno Ace появлялось все больше информации и даже публиковались реальные фото аппарата, а сегодня он был представлен официально. Многие спецификации новинки уже были известны, но на презентации уточнили и много других деталей. 
 
#Oppo #OppoRenoAce";0;0;0
ru_oppo;"Китайский бренд Oppo, принадлежащий BBK Electronics, официально представил свой новый смартфон Oppo K5, основанный на игровой платформе Qualcomm Snapdragon 730G. 
 
Практически все технические характеристики новинки благодаря инсайдерам уже были известны, а сегодняшний анонс их только подтвердил. 
 
#Oppo #OppoK5";0;0;0
ru_oppo;"В конце прошлого месяца компания Oppo озвучила основные спецификации смартфона Oppo Reno Ace, премьера которого состоится 10 октября. А сегодня в Сети появились реальные фотографии грядущей новинки, раскрывающие дизайн аппарата. 
 
Напомним, Oppo Reno Ace получит 6,5-дюймовый AMOLED-дисплей с разрешением Full HD+, частотой обновления 90 Гц и небольшим каплевидным вырезом, топовую платформу Qualcomm Snapdragon 855+, до 12 Гб оперативки, квадрокамеру с датчиками изображения на 48, 13, 8 и 2 Мп, а также аккумулятор неизвестной ёмкости с поддержкой быстрой зарядки мощностью 65 Вт. 
 
#Oppo #OppoRenoAce";0;1;0
ru_oppo;"Бренд Realme продолжает расширять ассортимент своих смартфонов, которые смогут конкурировать с устройствами Xiaomi, и готовится представить аппарат Realme X2 Pro. 
 
Как ожидается, новинка станет самым доступным смартфоном, оснащенным дисплеем с частотой обновления картинки 90 Гц и платформой Snapdragon 855+. 
 
#Realme #RealmeX2Pro";0;0;0
ru_oppo;Я видно не понимаю чего-то - oppo A9 2020 ( у него будет 3 камеры ) одна из них 48. Как так тогда ?;1;0;0
ru_oppo;"Компания Oppo, принадлежащая BBK Electronics, официально подтвердила скорый выход смартфона Oppo K5, опубликовав соответствующий тизер и указав дату анонса — 10 октября. 
 
Уже известно о том, что Oppo K5 получит 6,4-дюймовый AMOLED-дисплей с разрешением Full HD+ (2340х1080 точек), игровую платформу Qualcomm Snapdragon 730G, 8 Гб оперативки и 128 Гб встроенной флеш-памяти. 
 
#Oppo #OppoK5";0;1;0
ru_oppo;"В базе данных агенства Bluetooth SIG появился смартфон компании Realme с модельным номером RMX1931, которым, предположительно, является флагман бренда, основанный на платформе Qualcomm Snapdragon 855. 
 
Новинка бренда Redmi должна стать прямым конкурентом Redmi K20 Pro (он же Xiaomi Mi 9T Pro) и соответствовать ему по цене — около $400.";0;0;0
ru_oppo;"Убедился недавно, что OPPO Reno Z - один из лучших смартфонов в своём классе. Вот только ""оверпрайс"" мешает.
Снял видео о том, почему я купил смартфон в Сингапуре, а не в России, какие отличия есть у версий, и чем так хороша эта модель.
Возможно, кому-то пригодится для выбора и приобретения)))";0;1;0
ru_oppo;"По предварительной информации, Realme X2 получит чип Qualcomm Snapdragon 730G с графикой Adreno 618, основную квадрокамеру с главным датчиком изображения на 64 Мп, 32-мегапиксельную селфи-камеру, а также аккумулятор неизвестно ёмкости с поддержкой быстрой 30-ваттной зарядки VOOC Flash Charge. 
 
#Realme #RealmeX2";0;0;0
ru_oppo;Добрый вечер! Скажите, пожалуйста, когда можно будет заказать oppo f11 или oppo A9?;9;0;0
ru_oppo;"Сегодня бренд Realmi, созданный китайской компанией Oppo, представил смартфон Realme Q, первая информация о котором появилась в конце августа этого года. Нужно отметить, что новинка получилась достаточно интересной за свои деньги. 
 
На старте продаж Realme Q оценили в $170 за версию 6/64 Гб и $210 за вариант 8/128 Гб. 
 
#Realme #RealmeQ";0;0;0
ru_oppo;А что скажете орро ах7?;0;0;0
ru_oppo;"Сегодня китайская компания Oppo, как и обещала представила свой новый смартфон Oppo Reno 2, главный упор в котором сделан на его продвинутой камере. 
 
Новинка получила 6,55-дюймовый Panoramic AMOLED-дисплей с разрешением 2400 х 1080 точек без всяких вырезов и отверстий, а фронталка размещена в фирменном выдвижном блоке Shark Fin. 
 
#Oppo #OppoReno2";0;1;0
ru_oppo;"Вчера мы писали о том, что еще не представленный смартфон Realme XT составит прямую конкуренцию будущей новинке Redmi Note 8 Pro, а сегодня опубликовали видео, на котором показаны распаковка и внешний вид Realme XT. 
 
#Realme #RealmeXT";0;0;0
ru_oppo;"Сегодня в китайской социальной сети Weibo появилась информация о том, что готовится к анонсу новая линейка смартфонов Realme Q. Причем сообщается, что будет представлен не один аппарат — по всей видимости, дебютантами станут Realme XT и Realme Q1. 
 
Никаких технических подробностей о линейке Q пока нет. Единственное, что можно сказать точно — первый смартфон серии получит основную камеру, состоящую из четырех модулей, так как профиль компании в Weibo полностью посвящен «эре четырех камер». 
 
#Realme #RealmeQ";0;0;0
ru_oppo;"Бренд Realme, не так давно созданный компанией Oppo, готовится представить смартфон Realme XT, который, как ожидает производитель, составит достойную конкуренцию аппарату Redmi Note 8 Pro в сегменте доступных камерофонов. 
 
Сегодня сразу несколько сетевых источников опубликовали основные технические характеристики Realme XT, а также его реальные фотографии. 
 
#Realme #RealmeXT";0;0;0
ru_oppo;"Сегодня в китайской соцсети Weibo появились данные о результатах тестирования смартфона с маркировкой Oppo PCM00 в бенчмарке AnTuTu. Как утверждает источник, под этим модельным номером срывается Oppo Reno 2. 
 
Новинка набрала в этом тестовом пакете 259 109 баллов, что соответствует результатам других аппаратов, основанных на достаточно свежей платформе Qualcomm Snapdragon 730G.";0;0;0
ru_oppo;"Сегодня бренд Realme представил только два своих новых смартфона — Realme 5 и Realme 5 Pro. Третья новинка — Realme X с 64-мегапиксельной камерой, по всей видимости, будет анонсирована позднее. 
 
Несмотря на то, что Realme 5 и Realme 5 Pro оказались очень похожи по дизайну, в аппаратном плане смартфоны отличаются очень даже серьезно. 
 
#Realme #Realme5 #Realme5Pro";0;0;0
ru_oppo;"Еще в июле этого года китайский бренд Oppo зарегистрировал торговую марку Oppo Enco, под которой, как ожидалось, скрывалась новая линейка смартфонов. 
 
Но сегодня выяснилось, что Oppo Enco — это серия беспроводных наушников с активной системой шумоподавления, первым представителем которой стали Oppo Enco Q1. 
 
#Oppo #OppoEnco #OppoEncoQ1";0;0;0
ru_oppo;"Сегодня известный инсайдер из Индии Мукул Шарма (Mukul Sharma) опубликовал на своей страничке в Twitter снимок, на котором показана будущая новинка и приведены ее основные спецификации. 
 
Если верить данному фото и свежей информации, Realme 5 Pro получит AMOLED-дисплей неизвестной диагонали с небольшим каплевидным вырезом под фронталку и подэкранным дактилоскопическим сканером, однокристальную систему Snapdragon 712, 8 Гб оперативной и 128 Гб постоянной памяти, а также основную квадрокамеру с главным сенсором Sony IMX586 на 48 Мп. 
 
#Oppo #Realme #Realme5Pro";0;0;0
ru_oppo;"Уже известно о том, что Oppo Reno 2 получит основную камеру, состоящую из четырех модулей — основной 48-мегапиксельный датчик изображения, широкоугольная камера на 8 Мп, камера с телеобъективом на 13 Мп, а также датчик с разрешением 2 Мп для макро-съемки. 
 
Теперь же Oppo опубликовала рекламный тизер, посвященный Oppo Reno 2, который подтверждает конфигурацию тыльной камеры и говорит о наличии 20-кратного зума. 
 
#Oppo #OppoReno2";0;0;0
ru_oppo;Как перепрошить версию Color OS 3.2 на 6.0 на телефоне Oppo a83????????? Я его брал за 11к а он намного хуже этого oppo a1k, ужс просто, а версия оболочки вообще говно. Помогите перепрошить пжлст;2;0;0
ru_oppo;"Тестируемый образец Realme 5 имел на борту чип Qualcomm Snapdragon 665 с графикой Adreno 610, работающий в связке с 4 Гб оперативной памяти под управлением операционной системы Android 9.0 Pie. 
 
По итогам тестирования новинка бренда Realme показала результат 1525 баллов в одноядерном режиме и 5498 при использовании всех процессорных ядер. 
 
#Oppo #Realme #Realme5";0;0;0
ru_oppo;Oppo 203.как новый.полный комплект.цена 50000р.;0;0;0
ru_oppo;Всем привет! Ребята скажите пожалуйста, что вы думаете о Oppo a5s ? Рассматриваю в подарок дочке.;2;0;0
ru_oppo;"Бренд Realme, принадлежащий компании Oppo, торопится первым представить 64-мегапиксельный смартфон и делает очередные намеки на спецификации новинки. 
 
Сегодня стало известно о том, что линейка Realme 5, в которую войдут Realme 5, Realme 5 Pro и смартфон с камерой на 64 Мп, пока не имеющий названия (Realme X Pro?), будет представлена в Индии 20 августа. По другим данным, модель с 64-мегапиксельным датчиком изображения анонсируют только 27 октября.";0;0;0
ru_oppo;Дайте хороших тем для А5;0;0;0
ru_oppo;Как разблокировать оппо a1k;2;0;0
ru_oppo;"В Сети появился видеоролик, демонстрирующий новый смартфон компании Realme и возможности его камеры с 64-мегапиксельным главным датчиком изображения. 
 
Автор видео демонстрирует снимки в обычном режиме, а также в режиме Ultra 64 MP, после чего сравнивает их.";0;0;0
ru_oppo;Друзья, потерял держатель для сим на фиолетовом Oppo a3s, может кто на запчасти отдает или сломан у кого? 😖;0;0;0
ru_oppo;"Добрый день. Хочу поделиться своим опытом знакомства с realme 3. Всё-таки это суббренд OPPO! :) 

За скромные деньги - отличная батарея, неплохие камеры, хорошая скорость работы и адекватный звук.";0;0;0
ru_oppo;Добрый день. Oppo a3s. Забыли графический пароль, данных от гугл почты нет, как сбросить пароль? Отдавали  в 2 сервисных центра, отдали безрезультатно. Помогите, кто сталкивался с этим;10;0;0
ru_oppo;Как сохранить контакты с телефона на сим карту?;0;1;0
ru_oppo;Как вам оппо рх 17 нео?;3;0;0
ru_oppo;"В базе данных организации Bluetooth SIG замечен новый смартфон китайской компании Oppo, который проходит под модельным номером CPH1931. 
 
Что любопытно, похожий модельный номер CPH1831 ранее был присвоен модели Oppo R15 Pro, но так как Oppo официально закрыла линейку R, новинка выйдет в другой серии устройств.";0;1;0
ru_oppo;"Бренд Realme готовится представить свою очередную новинку под названием Realme 3i, официальная премьера которого состоится уже 15 июля. 
 
Кстати, производитель называет Realme 3i «настоящим чемпионом», что, по всей видимости, говорит о наличии на борту аппарата ёмкого аккумулятора.";0;1;0
ru_oppo;Как обновить версию андроид для oppo a83;0;0;0
ru_oppo;Перестали приходить оповещения. С Вк, Ок, Viber и то через раз.... В приложениях все включено и разрешено. В чем может быть проблема? Аппарат Oppo A5;2;1;0
ru_oppo;Как снять этот гребаный пароль в oppo a3s без сервис центра, а то они цену зарядили космическую 3000 рублей;15;0;0
ru_oppo;"Как ожидается, до конца текущего года китайские компании Xiaomi, Oppo и Vivo начнут массовое производство смартфонов, поддерживающих работу в сетях пятого поколения. 
 
На первом этапе 5G-смартфоны будут иметь высокий ценник — от $700, но уже в следующем году на рынке появятся 5G-аппараты стоимостью до $300. Та же компания Xiaomi в конце июня объявила о том, что во втором квартале следующего года предложит 5G-устройства стоимостью менее $290.";0;1;0
ru_oppo;"Новий Смартфон OPPO Realme X 6,53 дюймов FHD + AMOLED 3765 мАч 6 ГБ ОЗУ 64 Гб ПЗУ Snapdragon 710 Octa Core 2,2 ГГц 4G 
Kупить на AliExpress 
http://ali.pub/3isfd1";0;1;0
ru_oppo;Oppo a3s это нормально что блокировка (подсвет) сама по себе включается;4;1;0
ru_oppo;"Дизайнеры бренда Realme, вдохновившись выходом нового фильма «Человек-Паук: Вдали от дома» решили подготовить к выпуску специальное издание смартфона Realme X под названием Realme X Spider-Man: Far From Home. 
 
Судя по опубликованным изображениями, покупатели Realme X Spider-Man: Far From Home получат аппарат белого цвета и красный защитный чехол c логотипом Человека-паука, а также зарядку VOOC и кабель. 
 
Помимо этого, новинка будет упакована в специальную тематическую коробку, а в самом смартфоне будут предустановлены соответствующие темы, обои и специальные ярлыки приложений.";1;2;0
